id,user,standard_answer
qa_815,What documents for verification,"For HFM account verification, submit: Proof of Identification (current passport, National ID card, or driving license) and Proof of Address (recent bank statement or utility bill not older than 6 months). Upload documents in your myHF area or email to backoffice@hfm.com. Verification takes 24-48 hours."
qa_817,My account was achieved how can I get it back,"If you meant your account was archived, unfortunately archived accounts cannot be reactivated. You would need to create a new trading account. If you meant something else (suspended, disabled, or restricted), please contact our Live Agents who can check your specific account status and help resolve the issue."
qa_818,My account is achieved,"If you meant your account was archived, unfortunately archived accounts cannot be reactivated. You would need to create a new trading account. If you meant something else (suspended, disabled, or restricted), please contact our Live Agents who can check your specific account status and help resolve the issue."
qa_819,Account achieved status,"If you meant your account was archived, unfortunately archived accounts cannot be reactivated. You would need to create a new trading account. If you meant something else (suspended, disabled, or restricted), please contact our Live Agents who can check your specific account status and help resolve the issue."
qa_820,How to recover achieved account,"If you meant your account was archived, unfortunately archived accounts cannot be reactivated. You would need to create a new trading account. If you meant something else (suspended, disabled, or restricted), please contact our Live Agents who can check your specific account status and help resolve the issue."
qa_821,My account was archived how can I get it back,"Unfortunately, once a trading account is archived, it cannot be reactivated or recovered. If you need to continue trading, you will need to create a new trading account through your myHF area by going to Trading Accounts > Open Live Account. If you have reached the maximum limit of live accounts, you may need to archive an existing account first to create space for a new one."
qa_822,My account is archived,"Unfortunately, once a trading account is archived, it cannot be reactivated or recovered. If you need to continue trading, you will need to create a new trading account through your myHF area by going to Trading Accounts > Open Live Account. If you have reached the maximum limit of live accounts, you may need to archive an existing account first to create space for a new one."
qa_823,How to recover archived account,"Unfortunately, once a trading account is archived, it cannot be reactivated or recovered. If you need to continue trading, you will need to create a new trading account through your myHF area by going to Trading Accounts > Open Live Account. If you have reached the maximum limit of live accounts, you may need to archive an existing account first to create space for a new one."
qa_824,Can I unarchive my account,"Unfortunately, once a trading account is archived, it cannot be reactivated or recovered. If you need to continue trading, you will need to create a new trading account through your myHF area by going to Trading Accounts > Open Live Account. If you have reached the maximum limit of live accounts, you may need to archive an existing account first to create space for a new one."
qa_825,Restore archived account,"Unfortunately, once a trading account is archived, it cannot be reactivated or recovered. If you need to continue trading, you will need to create a new trading account through your myHF area by going to Trading Accounts > Open Live Account. If you have reached the maximum limit of live accounts, you may need to archive an existing account first to create space for a new one."
qa_826,Reactivate archived account,"Unfortunately, once a trading account is archived, it cannot be reactivated or recovered. If you need to continue trading, you will need to create a new trading account through your myHF area by going to Trading Accounts > Open Live Account. If you have reached the maximum limit of live accounts, you may need to archive an existing account first to create space for a new one."
qa_827,Approved KYC,"To get approved for KYC verification, you need to submit: Proof of Identification (current passport, National ID card, or driving license) and Proof of Address (recent bank statement or utility bill not older than 6 months). Ensure the name on both documents matches exactly. Upload documents in your myHF area or email to backoffice@hfm.com. Verification takes 24-48 hours."
qa_828,KYC approval process,"To get approved for KYC verification, you need to submit: Proof of Identification (current passport, National ID card, or driving license) and Proof of Address (recent bank statement or utility bill not older than 6 months). Ensure the name on both documents matches exactly. Upload documents in your myHF area or email to backoffice@hfm.com. Verification takes 24-48 hours."
qa_829,How to get KYC approved,"To get approved for KYC verification, you need to submit: Proof of Identification (current passport, National ID card, or driving license) and Proof of Address (recent bank statement or utility bill not older than 6 months). Ensure the name on both documents matches exactly. Upload documents in your myHF area or email to backoffice@hfm.com. Verification takes 24-48 hours."
qa_830,KYC verification requirements,"To get approved for KYC verification, you need to submit: Proof of Identification (current passport, National ID card, or driving license) and Proof of Address (recent bank statement or utility bill not older than 6 months). Ensure the name on both documents matches exactly. Upload documents in your myHF area or email to backoffice@hfm.com. Verification takes 24-48 hours."
qa_831,What is needed for KYC,"To get approved for KYC verification, you need to submit: Proof of Identification (current passport, National ID card, or driving license) and Proof of Address (recent bank statement or utility bill not older than 6 months). Ensure the name on both documents matches exactly. Upload documents in your myHF area or email to backoffice@hfm.com. Verification takes 24-48 hours."
qa_832,KYC documents required,"To get approved for KYC verification, you need to submit: Proof of Identification (current passport, National ID card, or driving license) and Proof of Address (recent bank statement or utility bill not older than 6 months). Ensure the name on both documents matches exactly. Upload documents in your myHF area or email to backoffice@hfm.com. Verification takes 24-48 hours."
qa_833,I should put 30000 to start trading,"For account setup and deposit procedures, you can log in to your myHF area and select Deposit to fund your account. Before starting live trading, we recommend practicing with a demo account first. Please remember that trading involves significant risk, and you should never trade money you cannot afford to lose. For personalized guidance about your trading plans, please speak to one of our Live Agents."
qa_834,Starting with 30000 for trading,"For account setup and deposit procedures, you can log in to your myHF area and select Deposit to fund your account. Before starting live trading, we recommend practicing with a demo account first. Please remember that trading involves significant risk, and you should never trade money you cannot afford to lose. For personalized guidance about your trading plans, please speak to one of our Live Agents."
qa_835,What can I do with 30000,"For account setup and deposit procedures, you can log in to your myHF area and select Deposit to fund your account. Before starting live trading, we recommend practicing with a demo account first. Please remember that trading involves significant risk, and you should never trade money you cannot afford to lose. For personalized guidance about your trading plans, please speak to one of our Live Agents."
qa_836,I want to start trading with a large amount,"For account setup and deposit procedures, you can log in to your myHF area and select Deposit to fund your account. Before starting live trading, we recommend practicing with a demo account first. Please remember that trading involves significant risk, and you should never trade money you cannot afford to lose. For personalized guidance about your trading plans, please speak to one of our Live Agents."
qa_837,I want to start trading with 10000,"For account setup and deposit procedures, you can log in to your myHF area and select Deposit to fund your account. Before starting live trading, we recommend practicing with a demo account first. Please remember that trading involves significant risk, and you should never trade money you cannot afford to lose. For personalized guidance about your trading plans, please speak to one of our Live Agents."
qa_838,I want to start trading with 50000,"For account setup and deposit procedures, you can log in to your myHF area and select Deposit to fund your account. Before starting live trading, we recommend practicing with a demo account first. Please remember that trading involves significant risk, and you should never trade money you cannot afford to lose. For personalized guidance about your trading plans, please speak to one of our Live Agents."
qa_839,I want to start trading with 100000,"For account setup and deposit procedures, you can log in to your myHF area and select Deposit to fund your account. Before starting live trading, we recommend practicing with a demo account first. Please remember that trading involves significant risk, and you should never trade money you cannot afford to lose. For personalized guidance about your trading plans, please speak to one of our Live Agents."
qa_840,What can I do with my money,"For account setup and deposit procedures, you can log in to your myHF area and select Deposit to fund your account. Before starting live trading, we recommend practicing with a demo account first. Please remember that trading involves significant risk, and you should never trade money you cannot afford to lose. For personalized guidance about your trading plans, please speak to one of our Live Agents."
qa_841,How much should I invest,"For account setup and deposit procedures, you can log in to your myHF area and select Deposit to fund your account. Before starting live trading, we recommend practicing with a demo account first. Please remember that trading involves significant risk, and you should never trade money you cannot afford to lose. For personalized guidance about your trading plans, please speak to one of our Live Agents."
qa_842,I have money to invest,"For account setup and deposit procedures, you can log in to your myHF area and select Deposit to fund your account. Before starting live trading, we recommend practicing with a demo account first. Please remember that trading involves significant risk, and you should never trade money you cannot afford to lose. For personalized guidance about your trading plans, please speak to one of our Live Agents."
qa_843,What is the purpose of having a Shield 500 account,"For detailed information about specific account types and their features, please visit our website under Trading > Accounts to view all available account types and their benefits. You can also contact our Live Agents who can provide specific details about account features and help you choose the right account type for your needs."
qa_844,Shield 500 account purpose,"For detailed information about specific account types and their features, please visit our website under Trading > Accounts to view all available account types and their benefits. You can also contact our Live Agents who can provide specific details about account features and help you choose the right account type for your needs."
qa_845,What is Shield 500 account,"For detailed information about specific account types and their features, please visit our website under Trading > Accounts to view all available account types and their benefits. You can also contact our Live Agents who can provide specific details about account features and help you choose the right account type for your needs."
qa_846,Shield 500 account features,"For detailed information about specific account types and their features, please visit our website under Trading > Accounts to view all available account types and their benefits. You can also contact our Live Agents who can provide specific details about account features and help you choose the right account type for your needs."
qa_866,What is a Demo account?,"For detailed information about specific account types and their features, please visit our website under Trading > Accounts to view all available account types and their benefits. You can also contact our Live Agents who can provide specific details about account features and help you choose the right account type for your needs."
qa_867,What is Demo account,"A Demo account is a practice trading account that uses virtual funds, allowing you to learn and test trading strategies without financial risk. It's perfect for beginners to familiarize themselves with the trading platform and market conditions before moving to live trading. For detailed features and to open a Demo account, please visit our website under Trading > Accounts or contact our Live Agents."
qa_868,What is a Live account?,"A Live account is a real trading account that uses actual funds for trading in financial markets. It offers access to all trading instruments with real market conditions and the potential for actual profits and losses. Live accounts require verification and minimum deposits. For detailed features and account types, please visit our website under Trading > Accounts or contact our Live Agents."
qa_869,What is Live account,"A Live account is a real trading account that uses actual funds for trading in financial markets. It offers access to all trading instruments with real market conditions and the potential for actual profits and losses. Live accounts require verification and minimum deposits. For detailed features and account types, please visit our website under Trading > Accounts or contact our Live Agents."
qa_870,What is a Micro account?,"A Micro account is designed for beginners and small-scale traders, offering smaller minimum deposits and trade sizes. It allows you to start trading with lower capital while learning the markets. Micro accounts typically have competitive spreads and are ideal for those new to forex trading. For detailed features and requirements, please visit our website under Trading > Accounts or contact our Live Agents."
qa_871,What is Micro account,"A Micro account is designed for beginners and small-scale traders, offering smaller minimum deposits and trade sizes. It allows you to start trading with lower capital while learning the markets. Micro accounts typically have competitive spreads and are ideal for those new to forex trading. For detailed features and requirements, please visit our website under Trading > Accounts or contact our Live Agents."
qa_872,What is a Premium account?,"A Premium account is designed for experienced traders who require advanced trading features and better conditions. It typically offers tighter spreads, higher leverage options, and access to premium trading tools and analysis. Premium accounts usually require higher minimum deposits but provide enhanced trading benefits. For detailed features and requirements, please visit our website under Trading > Accounts or contact our Live Agents."
qa_873,What is Premium account,"A Premium account is designed for experienced traders who require advanced trading features and better conditions. It typically offers tighter spreads, higher leverage options, and access to premium trading tools and analysis. Premium accounts usually require higher minimum deposits but provide enhanced trading benefits. For detailed features and requirements, please visit our website under Trading > Accounts or contact our Live Agents."
qa_874,What is a Zero Spread account?,"A Zero Spread account offers spreads starting from 0.0 pips on major currency pairs, making it ideal for scalpers and high-frequency traders. While spreads are minimal, there may be commission charges per trade. This account type is perfect for traders who prioritize tight spreads and fast execution. For detailed features and requirements, please visit our website under Trading > Accounts or contact our Live Agents."
qa_875,What is Zero Spread account,"A Zero Spread account offers spreads starting from 0.0 pips on major currency pairs, making it ideal for scalpers and high-frequency traders. While spreads are minimal, there may be commission charges per trade. This account type is perfect for traders who prioritize tight spreads and fast execution. For detailed features and requirements, please visit our website under Trading > Accounts or contact our Live Agents."
qa_876,What is a Pro account?,"A Pro account is designed for professional and institutional traders who require the most advanced trading conditions. It offers the tightest spreads, highest leverage, priority customer support, and access to exclusive trading tools and market analysis. Pro accounts typically require substantial minimum deposits. For detailed features and requirements, please visit our website under Trading > Accounts or contact our Live Agents."
qa_877,What is Pro account,"A Pro account is designed for professional and institutional traders who require the most advanced trading conditions. It offers the tightest spreads, highest leverage, priority customer support, and access to exclusive trading tools and market analysis. Pro accounts typically require substantial minimum deposits. For detailed features and requirements, please visit our website under Trading > Accounts or contact our Live Agents."
qa_878,What is an Islamic account?,"An Islamic account (also called Swap-Free account) is designed for Muslim traders who follow Sharia law. It eliminates overnight interest charges (swaps) on positions held past market close, complying with Islamic finance principles. Instead of swap, a small administration fee may apply to long-term positions. For detailed features and to request an Islamic account, please visit our website under Trading > Accounts or contact our Live Agents."
qa_879,What is Islamic account,"An Islamic account (also called Swap-Free account) is designed for Muslim traders who follow Sharia law. It eliminates overnight interest charges (swaps) on positions held past market close, complying with Islamic finance principles. Instead of swap, a small administration fee may apply to long-term positions. For detailed features and to request an Islamic account, please visit our website under Trading > Accounts or contact our Live Agents."
qa_880,What is Swap-Free account,"A Swap-Free account eliminates overnight interest charges (swaps) on positions held past market close, making it suitable for traders who follow Islamic finance principles or prefer to avoid swap charges. Instead of swap, a small administration fee may apply to long-term positions. For detailed features and to request a Swap-Free account, please visit our website under Trading > Accounts or contact our Live Agents."
qa_883,Which account type is best for me?,"For detailed information about specific account types and their features, please visit our website under Trading > Accounts to view all available account types and their benefits. You can also contact our Live Agents who can provide specific details about account features and help you choose the right account type for your needs."
qa_884,What account should I choose?,"For detailed information about specific account types and their features, please visit our website under Trading > Accounts to view all available account types and their benefits. You can also contact our Live Agents who can provide specific details about account features and help you choose the right account type for your needs."
qa_885,What is a Cent account?,"A Cent account allows you to trade with cents instead of dollars, making it perfect for beginners who want to start with very small amounts. For example, $1 in a Cent account equals 100 cents, allowing for micro-trading with minimal risk. It's ideal for learning trading strategies and gaining experience without significant capital requirements. For detailed features and requirements, please visit our website under Trading > Accounts or contact our Live Agents."
qa_886,What is Cent account,"A Cent account allows you to trade with cents instead of dollars, making it perfect for beginners who want to start with very small amounts. For example, $1 in a Cent account equals 100 cents, allowing for micro-trading with minimal risk. It's ideal for learning trading strategies and gaining experience without significant capital requirements. For detailed features and requirements, please visit our website under Trading > Accounts or contact our Live Agents."
qa_887,What is a Copy account?,"A Copy account allows you to automatically copy trades from experienced and successful traders. You can browse trader profiles, view their performance history, and allocate funds to copy their strategies. You maintain control over risk settings and can stop copying anytime. It's perfect for beginners or those with limited time who want to benefit from expert trading strategies. For detailed features and setup, please visit our website under Trading > Accounts or contact our Live Agents."
qa_888,What is Copy account,"A Copy account allows you to automatically copy trades from experienced and successful traders. You can browse trader profiles, view their performance history, and allocate funds to copy their strategies. You maintain control over risk settings and can stop copying anytime. It's perfect for beginners or those with limited time who want to benefit from expert trading strategies. For detailed features and setup, please visit our website under Trading > Accounts or contact our Live Agents."
qa_889,What is a Social Trading account?,"A Social Trading account enables you to follow and copy trades from other traders in a social trading network. You can interact with other traders, share strategies, and automatically replicate successful trades. It combines social networking with trading, allowing you to learn from experienced traders while potentially earning profits. For detailed features and how to get started, please visit our website under Trading > Accounts or contact our Live Agents."
qa_890,What is Social Trading account,"A Social Trading account enables you to follow and copy trades from other traders in a social trading network. You can interact with other traders, share strategies, and automatically replicate successful trades. It combines social networking with trading, allowing you to learn from experienced traders while potentially earning profits. For detailed features and how to get started, please visit our website under Trading > Accounts or contact our Live Agents."
qa_891,Why is BTC not available on my cent account,"HFM offers various account types with different available instruments. For detailed information about which instruments are available on each account type, please visit our website and navigate to Trading > Accounts. If you need further assistance, please ask to speak to one of our Live Agents."
qa_892,Cent account doesn't support Bitcoin trading,"HFM offers various account types with different available instruments. For detailed information about which instruments are available on each account type, please visit our website and navigate to Trading > Accounts. If you need further assistance, please ask to speak to one of our Live Agents."
qa_893,Why can't I see crypto on cent account,"HFM offers various account types with different available instruments. For detailed information about which instruments are available on each account type, please visit our website and navigate to Trading > Accounts. If you need further assistance, please ask to speak to one of our Live Agents."
qa_894,Cryptocurrency not showing on cent account,"HFM offers various account types with different available instruments. For detailed information about which instruments are available on each account type, please visit our website and navigate to Trading > Accounts. If you need further assistance, please ask to speak to one of our Live Agents."
qa_895,BTC trading disabled on cent account,"HFM offers various account types with different available instruments. For detailed information about which instruments are available on each account type, please visit our website and navigate to Trading > Accounts. If you need further assistance, please ask to speak to one of our Live Agents."
qa_896,Where can I open crypto account,"To create a trading account, please log into your myHF area; on the left menu under Trading Accounts > Open Live Account or Open Demo account. In case you are using the HFM App, please log in to your myHF account, select Menu > My Wallet > Live / Demo Accounts TAB > Open Trading Account. Keep in mind that you will be required to create your own Trading Account Password."
qa_897,How do I create a crypto trading account,"To create a trading account, please log into your myHF area; on the left menu under Trading Accounts > Open Live Account or Open Demo account. In case you are using the HFM App, please log in to your myHF account, select Menu > My Wallet > Live / Demo Accounts TAB > Open Trading Account. Keep in mind that you will be required to create your own Trading Account Password."
qa_898,Need to open account for crypto trading,"To create a trading account, please log into your myHF area; on the left menu under Trading Accounts > Open Live Account or Open Demo account. In case you are using the HFM App, please log in to your myHF account, select Menu > My Wallet > Live / Demo Accounts TAB > Open Trading Account. Keep in mind that you will be required to create your own Trading Account Password."
qa_899,Can't see crypto account option,"To create a trading account, please log into your myHF area; on the left menu under Trading Accounts > Open Live Account or Open Demo account. In case you are using the HFM App, please log in to your myHF account, select Menu > My Wallet > Live / Demo Accounts TAB > Open Trading Account. Keep in mind that you will be required to create your own Trading Account Password."
qa_900,Where is crypto account setup,"To create a trading account, please log into your myHF area; on the left menu under Trading Accounts > Open Live Account or Open Demo account. In case you are using the HFM App, please log in to your myHF account, select Menu > My Wallet > Live / Demo Accounts TAB > Open Trading Account. Keep in mind that you will be required to create your own Trading Account Password."
qa_901,Can you urge the speed of withdrawing the gold? We've been waiting for a long time,"You can connect to a Live agent for immediate assistance to check your withdrawal request status. Please note that all withdrawal requests are processed within 24 hours, but if the payment processor has already started processing your withdrawal, we may not be able to modify the processing time. If you want to proceed, please contact a Live agent as soon as possible."
qa_902,Can you speed up my withdrawal,"You can connect to a Live agent for immediate assistance to check your withdrawal request status. Please note that all withdrawal requests are processed within 24 hours, but if the payment processor has already started processing your withdrawal, we may not be able to modify the processing time. If you want to proceed, please contact a Live agent as soon as possible."
qa_903,Please rush my withdrawal request,"You can connect to a Live agent for immediate assistance to check your withdrawal request status. Please note that all withdrawal requests are processed within 24 hours, but if the payment processor has already started processing your withdrawal, we may not be able to modify the processing time. If you want to proceed, please contact a Live agent as soon as possible."
qa_904,Can you make my withdrawal faster,"You can connect to a Live agent for immediate assistance to check your withdrawal request status. Please note that all withdrawal requests are processed within 24 hours, but if the payment processor has already started processing your withdrawal, we may not be able to modify the processing time. If you want to proceed, please contact a Live agent as soon as possible."
qa_905,I need my withdrawal processed urgently,"You can connect to a Live agent for immediate assistance to check your withdrawal request status. Please note that all withdrawal requests are processed within 24 hours, but if the payment processor has already started processing your withdrawal, we may not be able to modify the processing time. If you want to proceed, please contact a Live agent as soon as possible."
qa_906,Can you prioritize my withdrawal,"You can connect to a Live agent for immediate assistance to check your withdrawal request status. Please note that all withdrawal requests are processed within 24 hours, but if the payment processor has already started processing your withdrawal, we may not be able to modify the processing time. If you want to proceed, please contact a Live agent as soon as possible."
qa_907,"Good evening, is there an option to upload a photo of my ID? My ID has been lost.","Unfortunately, if your ID has been lost, you cannot upload a photo to replace it. You will need to provide a valid, current identification document such as a passport, National ID card, or driving license for verification. If you do not have a valid ID, please obtain a replacement from the relevant authority before submitting your documents. If you need further assistance, feel free to ask!"
qa_908,Please fast deposit my pending payment,"To assist with your pending deposit, please ensure the transaction was successful. If you have not yet received the funds in your myHF account, kindly send a screenshot or any confirmation of the successful deposit to deposit@hfm.com. Our Deposit Department will assist you further to resolve the issue promptly."
qa_909,I have been trying to deposit but not going through,"If you are unable to make a deposit and receive any error, please email our Deposit Department at deposit@hfm.com or contact a Live Agent for further support."
qa_910,I am still waiting for my withdrawal since yesterday,"You can check the status of your withdrawal request by logging into your myHF area: Go to My Wallet > Wallet Actions > Wallet Finances. Select the Withdrawals tab to view all your withdrawal requests and their current status. If you wish to cancel a withdrawal, please ask to connect to a Live Agent."
qa_911,Still no update on my withdrawal from yesterday,"You can check the status of your withdrawal request by logging into your myHF area: Go to My Wallet > Wallet Actions > Wallet Finances. Select the Withdrawals tab to view all your withdrawal requests and their current status. If you wish to cancel a withdrawal, please ask to connect to a Live Agent."
qa_912,My withdrawal is taking too long since yesterday,"You can check the status of your withdrawal request by logging into your myHF area: Go to My Wallet > Wallet Actions > Wallet Finances. Select the Withdrawals tab to view all your withdrawal requests and their current status. If you wish to cancel a withdrawal, please ask to connect to a Live Agent."
qa_913,Where is my withdrawal I requested yesterday,"You can check the status of your withdrawal request by logging into your myHF area: Go to My Wallet > Wallet Actions > Wallet Finances. Select the Withdrawals tab to view all your withdrawal requests and their current status. If you wish to cancel a withdrawal, please ask to connect to a Live Agent."
qa_914,No news about my withdrawal since yesterday,"You can check the status of your withdrawal request by logging into your myHF area: Go to My Wallet > Wallet Actions > Wallet Finances. Select the Withdrawals tab to view all your withdrawal requests and their current status. If you wish to cancel a withdrawal, please ask to connect to a Live Agent."
qa_915,What you say I should do,"To assist you effectively, please specify what you need help with. For example, if you want to: Change your email or residential address, Update your documents for verification, Archive a trading account, Change your trader's password, Add or remove funds from your demo account, Change your account base currency (if not funded yet). Let me know your specific request, and I'll guide you through the next steps!"
qa_916,What should I do,"To assist you effectively, please specify what you need help with. For example, if you want to: Change your email or residential address, Update your documents for verification, Archive a trading account, Change your trader's password, Add or remove funds from your demo account, Change your account base currency (if not funded yet). Let me know your specific request, and I'll guide you through the next steps!"
qa_917,What do you recommend I do,"To assist you effectively, please specify what you need help with. For example, if you want to: Change your email or residential address, Update your documents for verification, Archive a trading account, Change your trader's password, Add or remove funds from your demo account, Change your account base currency (if not funded yet). Let me know your specific request, and I'll guide you through the next steps!"
qa_918,What are my next steps,"To assist you effectively, please specify what you need help with. For example, if you want to: Change your email or residential address, Update your documents for verification, Archive a trading account, Change your trader's password, Add or remove funds from your demo account, Change your account base currency (if not funded yet). Let me know your specific request, and I'll guide you through the next steps!"
qa_919,What should I do next,"To assist you effectively, please specify what you need help with. For example, if you want to: Change your email or residential address, Update your documents for verification, Archive a trading account, Change your trader's password, Add or remove funds from your demo account, Change your account base currency (if not funded yet). Let me know your specific request, and I'll guide you through the next steps!"
qa_920,Please advise what to do,"To assist you effectively, please specify what you need help with. For example, if you want to: Change your email or residential address, Update your documents for verification, Archive a trading account, Change your trader's password, Add or remove funds from your demo account, Change your account base currency (if not funded yet). Let me know your specific request, and I'll guide you through the next steps!"
qa_921,I have submitted my all documents but my account is not approved please approve my account,"Thank you for submitting your documents. Please note that the verification department reviews all documents within 48 hours. If it has been longer than this, kindly ensure that: The documents you provided include a valid, colored, and current Proof of Identification (passport, National ID, or Driving Licence). Your Proof of Address (Bank Statement or Utility Bill) is not older than 6 months and matches the name on your ID. If everything is in order and your account is still not approved, please contact us by sending your documents again via your myHF area or email to backoffice@hfm.com for further assistance. We appreciate your patience during this process."
qa_922,Please approve my account I sent all documents,"Thank you for submitting your documents. Please note that the verification department reviews all documents within 48 hours. If it has been longer than this, kindly ensure that: The documents you provided include a valid, colored, and current Proof of Identification (passport, National ID, or Driving Licence). Your Proof of Address (Bank Statement or Utility Bill) is not older than 6 months and matches the name on your ID. If everything is in order and your account is still not approved, please contact us by sending your documents again via your myHF area or email to backoffice@hfm.com for further assistance. We appreciate your patience during this process."
qa_923,My account is still not verified after submitting documents,"Thank you for submitting your documents. Please note that the verification department reviews all documents within 48 hours. If it has been longer than this, kindly ensure that: The documents you provided include a valid, colored, and current Proof of Identification (passport, National ID, or Driving Licence). Your Proof of Address (Bank Statement or Utility Bill) is not older than 6 months and matches the name on your ID. If everything is in order and your account is still not approved, please contact us by sending your documents again via your myHF area or email to backoffice@hfm.com for further assistance. We appreciate your patience during this process."
qa_924,Why is my account not approved yet,"Thank you for submitting your documents. Please note that the verification department reviews all documents within 48 hours. If it has been longer than this, kindly ensure that: The documents you provided include a valid, colored, and current Proof of Identification (passport, National ID, or Driving Licence). Your Proof of Address (Bank Statement or Utility Bill) is not older than 6 months and matches the name on your ID. If everything is in order and your account is still not approved, please contact us by sending your documents again via your myHF area or email to backoffice@hfm.com for further assistance. We appreciate your patience during this process."
qa_925,Account verification taking too long,"Thank you for submitting your documents. Please note that the verification department reviews all documents within 48 hours. If it has been longer than this, kindly ensure that: The documents you provided include a valid, colored, and current Proof of Identification (passport, National ID, or Driving Licence). Your Proof of Address (Bank Statement or Utility Bill) is not older than 6 months and matches the name on your ID. If everything is in order and your account is still not approved, please contact us by sending your documents again via your myHF area or email to backoffice@hfm.com for further assistance. We appreciate your patience during this process."
qa_926,Do you offer services in my country,"We offer services in many countries, which you can see by visiting our registration page and clicking Register. If your country of residence is not an option, it means we don't service your region at this time. We are not able to service residents of certain jurisdictions, including but not limited to the USA, Canada, Sudan, Syria, Iran, and North Korea. You can start registering from our website by clicking Register."
qa_927,Are your services available in my country,"We offer services in many countries, which you can see by visiting our registration page and clicking Register. If your country of residence is not an option, it means we don't service your region at this time. We are not able to service residents of certain jurisdictions, including but not limited to the USA, Canada, Sudan, Syria, Iran, and North Korea. You can start registering from our website by clicking Register."
qa_928,Can I use HFM from my country,"We offer services in many countries, which you can see by visiting our registration page and clicking Register. If your country of residence is not an option, it means we don't service your region at this time. We are not able to service residents of certain jurisdictions, including but not limited to the USA, Canada, Sudan, Syria, Iran, and North Korea. You can start registering from our website by clicking Register."
qa_929,Is HFM available in my country,"We offer services in many countries, which you can see by visiting our registration page and clicking Register. If your country of residence is not an option, it means we don't service your region at this time. We are not able to service residents of certain jurisdictions, including but not limited to the USA, Canada, Sudan, Syria, Iran, and North Korea. You can start registering from our website by clicking Register."
qa_930,Which countries do you serve,"We offer services in many countries, which you can see by visiting our registration page and clicking Register. If your country of residence is not an option, it means we don't service your region at this time. We are not able to service residents of certain jurisdictions, including but not limited to the USA, Canada, Sudan, Syria, Iran, and North Korea. You can start registering from our website by clicking Register."
qa_931,Sir give me available bonuses,You can visit our website and select the Promotions tab to view all currently available promotions and their related terms and conditions.
qa_932,Need manual customer service assistance,"You can connect to a Live Agent for immediate manual customer service assistance. If you need help with specific requests or issues, please let me know, and I can guide you on how to reach the right department or connect you directly."
qa_933,Recharge not received,"If your deposit was successful but the funds have not appeared in your myHF account, please send a screenshot or any confirmation of the successful transaction to deposit@hfm.com. Our Deposit Department will assist you further. If you received an Unsuccessful deposit error, please contact your bank for clarification. If you still need help, you can also email deposit@hfm.com for support."
qa_934,My account is still pending/under review,"If your account status is still pending or under review, it usually means that your submitted documents are being verified. Verification typically takes 24-48 hours after you upload your documents. To help speed up the process, please ensure that: You have submitted a valid, colored, and current proof of identification (passport, national ID, or driving license). You have provided a proof of address (bank statement or utility bill) that is not older than 6 months. The name on both documents matches exactly. You can upload your documents directly through your myHF area or send them via email to backoffice@hfm.com. Once your documents are approved, your account will be fully activated, and you will be able to use all features, including deposits and trading."
qa_935,Please I can't login to my mt5 account because I can't find HfmarketsGlobal- Live5 in my mt5,"If you cannot find the HfmarketsGlobal-Live5 server in your MT5, please try the following: Search for HFMarkets or HfmarketsGlobal in the server list, try typing the server name manually in the search box, or look for similar server names like HFMarkets-Live or HfmarketsGlobal-Live. Make sure you are using your correct trading account number and trader's password (not your myHF area password). If you still cannot find the correct server or continue to have login issues, please contact our Live Agents for assistance with the correct server details."
qa_936,Withdrawal speed is slow,"The withdrawal process involves two main steps: first, we review and process your withdrawal request, which usually takes up to 24 hours. After that, the time it takes for funds to appear in your bank account or e-wallet depends on the payment method you selected. Please note: Withdrawals are sent to the same card used for deposits within the last 6 months. HFM does not charge withdrawal fees, but some banks or payment processors might. If you need to cancel a withdrawal, you can connect to a Live Agent immediately, but cancellation may not be possible if the payment processor has already processed it. For faster updates, you can check your withdrawal status in your myHF area under My Wallet > Wallet Actions > Wallet Finances. If you experience unusual delays, feel free to contact our support team for assistance."
qa_937,The address for receiving payments is incorrect. Please help me initiate a return.,"To correct the address for receiving payments and initiate a return, please send an email from your registered email address to backoffice@hfm.com with your new full residential address. Make sure to attach a valid Proof of Address document, such as a recent bank statement or utility bill, which should be no older than 6 months and clearly show your name and address. If you have already received payments to the incorrect address, please contact our Live Agent immediately for assistance with the return process. If you need further help, feel free to reach out!"
qa_938,I want to cancel the withdrawal,"Please connect to one of our Live Agents, to assist you further."
