id,user,standard_answer
qa_1164,Please verify wallet,"For Live accounts, we need at least two documents to accept you as an individual client: Proof of Identification - current (not expired) coloured scanned copy (in PDF or JPG format) of your passport. If no valid passport is available, please upload a similar identification document bearing your photo, such as a National ID card or a Driving licence. Proof of Address - a Bank Statement or Utility Bill. Please ensure, however, that documents provided are not older than 6 months and that your name and physical address are clearly displayed. Important Note: The name on the Proof of Identification document must match the name on the Proof of Address document. You can conveniently upload your documents directly from your myHF area; alternatively, you can also scan them and send them to backoffice@hfm.com Your documents will be checked by the verification department within 48 hours. Kindly note, any deposits will be credited to the account only after your documents have been approved and your myHF area is fully activated."
qa_1165,Please verify account,"For Live accounts, we need at least two documents to accept you as an individual client: Proof of Identification - current (not expired) coloured scanned copy (in PDF or JPG format) of your passport. If no valid passport is available, please upload a similar identification document bearing your photo, such as a National ID card or a Driving licence. Proof of Address - a Bank Statement or Utility Bill. Please ensure, however, that documents provided are not older than 6 months and that your name and physical address are clearly displayed. Important Note: The name on the Proof of Identification document must match the name on the Proof of Address document. You can conveniently upload your documents directly from your myHF area; alternatively, you can also scan them and send them to backoffice@hfm.com Your documents will be checked by the verification department within 48 hours. Kindly note, any deposits will be credited to the account only after your documents have been approved and your myHF area is fully activated."
qa_1166,Verify my account,"For Live accounts, we need at least two documents to accept you as an individual client: Proof of Identification - current (not expired) coloured scanned copy (in PDF or JPG format) of your passport. If no valid passport is available, please upload a similar identification document bearing your photo, such as a National ID card or a Driving licence. Proof of Address - a Bank Statement or Utility Bill. Please ensure, however, that documents provided are not older than 6 months and that your name and physical address are clearly displayed. Important Note: The name on the Proof of Identification document must match the name on the Proof of Address document. You can conveniently upload your documents directly from your myHF area; alternatively, you can also scan them and send them to backoffice@hfm.com Your documents will be checked by the verification department within 48 hours. Kindly note, any deposits will be credited to the account only after your documents have been approved and your myHF area is fully activated."
qa_1167,How to verify wallet,"For Live accounts, we need at least two documents to accept you as an individual client: Proof of Identification - current (not expired) coloured scanned copy (in PDF or JPG format) of your passport. If no valid passport is available, please upload a similar identification document bearing your photo, such as a National ID card or a Driving licence. Proof of Address - a Bank Statement or Utility Bill. Please ensure, however, that documents provided are not older than 6 months and that your name and physical address are clearly displayed. Important Note: The name on the Proof of Identification document must match the name on the Proof of Address document. You can conveniently upload your documents directly from your myHF area; alternatively, you can also scan them and send them to backoffice@hfm.com Your documents will be checked by the verification department within 48 hours. Kindly note, any deposits will be credited to the account only after your documents have been approved and your myHF area is fully activated."
qa_1168,Wallet verification process,"For Live accounts, we need at least two documents to accept you as an individual client: Proof of Identification - current (not expired) coloured scanned copy (in PDF or JPG format) of your passport. If no valid passport is available, please upload a similar identification document bearing your photo, such as a National ID card or a Driving licence. Proof of Address - a Bank Statement or Utility Bill. Please ensure, however, that documents provided are not older than 6 months and that your name and physical address are clearly displayed. Important Note: The name on the Proof of Identification document must match the name on the Proof of Address document. You can conveniently upload your documents directly from your myHF area; alternatively, you can also scan them and send them to backoffice@hfm.com Your documents will be checked by the verification department within 48 hours. Kindly note, any deposits will be credited to the account only after your documents have been approved and your myHF area is fully activated."
qa_1169,Need account verification,"For Live accounts, we need at least two documents to accept you as an individual client: Proof of Identification - current (not expired) coloured scanned copy (in PDF or JPG format) of your passport. If no valid passport is available, please upload a similar identification document bearing your photo, such as a National ID card or a Driving licence. Proof of Address - a Bank Statement or Utility Bill. Please ensure, however, that documents provided are not older than 6 months and that your name and physical address are clearly displayed. Important Note: The name on the Proof of Identification document must match the name on the Proof of Address document. You can conveniently upload your documents directly from your myHF area; alternatively, you can also scan them and send them to backoffice@hfm.com Your documents will be checked by the verification department within 48 hours. Kindly note, any deposits will be credited to the account only after your documents have been approved and your myHF area is fully activated."
qa_1170,Account verification needed,"For Live accounts, we need at least two documents to accept you as an individual client: Proof of Identification - current (not expired) coloured scanned copy (in PDF or JPG format) of your passport. If no valid passport is available, please upload a similar identification document bearing your photo, such as a National ID card or a Driving licence. Proof of Address - a Bank Statement or Utility Bill. Please ensure, however, that documents provided are not older than 6 months and that your name and physical address are clearly displayed. Important Note: The name on the Proof of Identification document must match the name on the Proof of Address document. You can conveniently upload your documents directly from your myHF area; alternatively, you can also scan them and send them to backoffice@hfm.com Your documents will be checked by the verification department within 48 hours. Kindly note, any deposits will be credited to the account only after your documents have been approved and your myHF area is fully activated."
qa_1171,Change email update,"To update your email address registered with your HFM account, please follow these steps: Send a request from your currently registered email address to update your email. Include the new email address you want to use. If you no longer have access to your registered email, send the request from your new email address to the email provided on our Contact Us page. Attach the following for verification: A front and back copy of your registered ID document. A clear photo of yourself holding your registered ID document (both your face and the ID must be fully visible). Confirm your old email address. This process helps us verify your identity and update your email securely."
qa_1172,Update email address,"To update your email address registered with your HFM account, please follow these steps: Send a request from your currently registered email address to update your email. Include the new email address you want to use. If you no longer have access to your registered email, send the request from your new email address to the email provided on our Contact Us page. Attach the following for verification: A front and back copy of your registered ID document. A clear photo of yourself holding your registered ID document (both your face and the ID must be fully visible). Confirm your old email address. This process helps us verify your identity and update your email securely."
qa_1173,How to change email,"To update your email address registered with your HFM account, please follow these steps: Send a request from your currently registered email address to update your email. Include the new email address you want to use. If you no longer have access to your registered email, send the request from your new email address to the email provided on our Contact Us page. Attach the following for verification: A front and back copy of your registered ID document. A clear photo of yourself holding your registered ID document (both your face and the ID must be fully visible). Confirm your old email address. This process helps us verify your identity and update your email securely."
qa_1174,Change my email,"To update your email address registered with your HFM account, please follow these steps: Send a request from your currently registered email address to update your email. Include the new email address you want to use. If you no longer have access to your registered email, send the request from your new email address to the email provided on our Contact Us page. Attach the following for verification: A front and back copy of your registered ID document. A clear photo of yourself holding your registered ID document (both your face and the ID must be fully visible). Confirm your old email address. This process helps us verify your identity and update your email securely."
qa_1175,Update registered email,"To update your email address registered with your HFM account, please follow these steps: Send a request from your currently registered email address to update your email. Include the new email address you want to use. If you no longer have access to your registered email, send the request from your new email address to the email provided on our Contact Us page. Attach the following for verification: A front and back copy of your registered ID document. A clear photo of yourself holding your registered ID document (both your face and the ID must be fully visible). Confirm your old email address. This process helps us verify your identity and update your email securely."
qa_1176,Open crypto account,"HFM doesn't offer separate crypto accounts. Instead, you can trade cryptocurrency CFDs through our regular trading accounts. To get started: create a Live or Demo trading account through your myHF area under Trading Accounts > Open Live Account, then access crypto instruments directly on your trading platform. Different account types may have different crypto instruments available. For specific account features and available instruments, please visit our website under Trading > Accounts or contact our Live Agents."
qa_1177,Cannot find crypto account option,"HFM doesn't offer separate crypto accounts. Instead, you can trade cryptocurrency CFDs through our regular trading accounts. To get started: create a Live or Demo trading account through your myHF area under Trading Accounts > Open Live Account, then access crypto instruments directly on your trading platform. Different account types may have different crypto instruments available. For specific account features and available instruments, please visit our website under Trading > Accounts or contact our Live Agents."
qa_1178,Account was hacked,"If you suspect unauthorized access to your account, please take immediate action: Contact our Live Agents immediately to report the security incident, change your myHF area password and trading account passwords immediately, monitor your account activity in myHF area under My Wallet > Wallet Actions > Wallet Finances, and provide any relevant details about the suspected breach. Our security team will investigate and help secure your account."
qa_1179,HFM account hacked,"If you suspect unauthorized access to your account, please take immediate action: Contact our Live Agents immediately to report the security incident, change your myHF area password and trading account passwords immediately, monitor your account activity in myHF area under My Wallet > Wallet Actions > Wallet Finances, and provide any relevant details about the suspected breach. Our security team will investigate and help secure your account."
qa_1180,Update personal information,"To update your email address registered with your HFM account, please follow these steps: Send a request from your currently registered email address to update your email. Include the new email address you want to use. If you no longer have access to your registered email, send the request from your new email address to the email provided on our Contact Us page. Attach the following for verification: A front and back copy of your registered ID document. A clear photo of yourself holding your registered ID document (both your face and the ID must be fully visible). Confirm your old email address. This process helps us verify your identity and update your email securely."
qa_1181,How to update personal info,"To update your email address registered with your HFM account, please follow these steps: Send a request from your currently registered email address to update your email. Include the new email address you want to use. If you no longer have access to your registered email, send the request from your new email address to the email provided on our Contact Us page. Attach the following for verification: A front and back copy of your registered ID document. A clear photo of yourself holding your registered ID document (both your face and the ID must be fully visible). Confirm your old email address. This process helps us verify your identity and update your email securely."
qa_1182,Unable to trade MT5,"If you're unable to trade through MT5, please try these troubleshooting steps: Check your internet connection and restart the MT5 platform. Verify you're logged in with the correct trading account number and password. Ensure you have sufficient margin and available balance for trading. Check if your account is fully verified and activated. Confirm the trading instruments are visible in Market Watch (right-click Market Watch > Symbols > Show). If the issue persists, contact our execution team at tradingdesk@hfm.com or Live Agents for technical assistance."
qa_1183,Cannot trade through MT5,"If you're unable to trade through MT5, please try these troubleshooting steps: Check your internet connection and restart the MT5 platform. Verify you're logged in with the correct trading account number and password. Ensure you have sufficient margin and available balance for trading. Check if your account is fully verified and activated. Confirm the trading instruments are visible in Market Watch (right-click Market Watch > Symbols > Show). If the issue persists, contact our execution team at tradingdesk@hfm.com or Live Agents for technical assistance."
qa_1184,Can't trade MT5,"If you can't trade on MT5, please try these troubleshooting steps: Check your internet connection and restart the MT5 platform. Verify you're logged in with the correct trading account number and password. Ensure you have sufficient margin and available balance for trading. Check if your account is fully verified and activated. Confirm the trading instruments are visible in Market Watch (right-click Market Watch > Symbols > Show). If the issue persists, contact our execution team at tradingdesk@hfm.com or Live Agents for technical assistance."
qa_1185,MT5 trading not working,"If you can't trade on MT5, please try these troubleshooting steps: Check your internet connection and restart the MT5 platform. Verify you're logged in with the correct trading account number and password. Ensure you have sufficient margin and available balance for trading. Check if your account is fully verified and activated. Confirm the trading instruments are visible in Market Watch (right-click Market Watch > Symbols > Show). If the issue persists, contact our execution team at tradingdesk@hfm.com or Live Agents for technical assistance."
qa_1186,MT5 trading problems,"If you're experiencing MT5 trading problems, please try these troubleshooting steps: Check your internet connection and restart the MT5 platform. Verify you're logged in with the correct trading account number and password. Ensure you have sufficient margin and available balance for trading. Check if your account is fully verified and activated. Confirm the trading instruments are visible in Market Watch (right-click Market Watch > Symbols > Show). If the issue persists, contact our execution team at tradingdesk@hfm.com or Live Agents for technical assistance."
qa_1187,MT5 issues trading,"If you're experiencing MT5 trading problems, please try these troubleshooting steps: Check your internet connection and restart the MT5 platform. Verify you're logged in with the correct trading account number and password. Ensure you have sufficient margin and available balance for trading. Check if your account is fully verified and activated. Confirm the trading instruments are visible in Market Watch (right-click Market Watch > Symbols > Show). If the issue persists, contact our execution team at tradingdesk@hfm.com or Live Agents for technical assistance."
qa_1188,Account settings don't allow operation,"Account settings restrictions can occur due to verification issues, account limits, or specific operational permissions. Common causes include: incomplete account verification, reaching maximum account limits, insufficient margin or balance, or restricted account permissions. To resolve this issue, please connect to a Live Agent who can review your specific account settings and provide personalized assistance to enable the requested operation. They can check your account status, verification level, and help adjust the necessary settings."
qa_1189,Cannot perform requested operation,"Account settings restrictions can occur due to verification issues, account limits, or specific operational permissions. Common causes include: incomplete account verification, reaching maximum account limits, insufficient margin or balance, or restricted account permissions. To resolve this issue, please connect to a Live Agent who can review your specific account settings and provide personalized assistance to enable the requested operation. They can check your account status, verification level, and help adjust the necessary settings."
qa_1190,MT5 login failed,"To recover or reset your MT5 trading account password, please follow these steps: Log in to your myHF area on the website or through the HFM App. Navigate to My Trading Accounts. Find the account for which you want to reset the password. Click the cog wheel symbol under the 'ACTIONS' tab next to your account. Select Change Password. Enter a new password that meets the security criteria and click Continue. You will receive a one-time password (OTP) via your registered email. Enter the OTP in the provided field and click Confirm to complete the password reset. If you have trouble accessing your myHF area or resetting the password, please contact HF Markets support for further assistance."
qa_1191,MT5 login getting failed,"To recover or reset your MT5 trading account password, please follow these steps: Log in to your myHF area on the website or through the HFM App. Navigate to My Trading Accounts. Find the account for which you want to reset the password. Click the cog wheel symbol under the 'ACTIONS' tab next to your account. Select Change Password. Enter a new password that meets the security criteria and click Continue. You will receive a one-time password (OTP) via your registered email. Enter the OTP in the provided field and click Confirm to complete the password reset. If you have trouble accessing your myHF area or resetting the password, please contact HF Markets support for further assistance."
qa_1192,Registration unsuccessful completion,"To complete your registration for a Live account, ensure you have uploaded: A valid, colored, and current Proof of Identification (passport, national ID, or driving license). A Proof of Address document (bank statement or utility bill not older than 6 months). Make sure the name on both documents matches exactly. You can upload these documents directly in your myHF area or send them to backoffice@hfm.com. Verification usually takes up to 48 hours. If you meant something else, please provide more details so I can assist you better."
qa_1193,Why registration not successful,"To complete your registration for a Live account, ensure you have uploaded: A valid, colored, and current Proof of Identification (passport, national ID, or driving license). A Proof of Address document (bank statement or utility bill not older than 6 months). Make sure the name on both documents matches exactly. You can upload these documents directly in your myHF area or send them to backoffice@hfm.com. Verification usually takes up to 48 hours. If you meant something else, please provide more details so I can assist you better."
qa_1194,Incomplete registration process,"To complete your registration for a Live account, ensure you have uploaded: A valid, colored, and current Proof of Identification (passport, national ID, or driving license). A Proof of Address document (bank statement or utility bill not older than 6 months). Make sure the name on both documents matches exactly. You can upload these documents directly in your myHF area or send them to backoffice@hfm.com. Verification usually takes up to 48 hours. If you meant something else, please provide more details so I can assist you better."
qa_1195,Registration still not completed,"To complete your registration for a Live account, ensure you have uploaded: A valid, colored, and current Proof of Identification (passport, national ID, or driving license). A Proof of Address document (bank statement or utility bill not older than 6 months). Make sure the name on both documents matches exactly. You can upload these documents directly in your myHF area or send them to backoffice@hfm.com. Verification usually takes up to 48 hours. If you meant something else, please provide more details so I can assist you better."
qa_1196,Registration failure issue,"To complete your registration for a Live account, ensure you have uploaded: A valid, colored, and current Proof of Identification (passport, national ID, or driving license). A Proof of Address document (bank statement or utility bill not older than 6 months). Make sure the name on both documents matches exactly. You can upload these documents directly in your myHF area or send them to backoffice@hfm.com. Verification usually takes up to 48 hours. If you meant something else, please provide more details so I can assist you better."
qa_1197,Why did my registration fail,"To complete your registration for a Live account, ensure you have uploaded: A valid, colored, and current Proof of Identification (passport, national ID, or driving license). A Proof of Address document (bank statement or utility bill not older than 6 months). Make sure the name on both documents matches exactly. You can upload these documents directly in your myHF area or send them to backoffice@hfm.com. Verification usually takes up to 48 hours. If you meant something else, please provide more details so I can assist you better."
qa_1198,Registration not finished,"To complete your registration for a Live account, ensure you have uploaded: A valid, colored, and current Proof of Identification (passport, national ID, or driving license). A Proof of Address document (bank statement or utility bill not older than 6 months). Make sure the name on both documents matches exactly. You can upload these documents directly in your myHF area or send them to backoffice@hfm.com. Verification usually takes up to 48 hours. If you meant something else, please provide more details so I can assist you better."
qa_1199,Incomplete account registration,"To complete your registration for a Live account, ensure you have uploaded: A valid, colored, and current Proof of Identification (passport, national ID, or driving license). A Proof of Address document (bank statement or utility bill not older than 6 months). Make sure the name on both documents matches exactly. You can upload these documents directly in your myHF area or send them to backoffice@hfm.com. Verification usually takes up to 48 hours. If you meant something else, please provide more details so I can assist you better."
qa_1200,Opening crypto account,"HFM doesn't offer separate crypto accounts. Instead, you can trade cryptocurrency CFDs through our regular trading accounts. To get started: create a Live or Demo trading account through your myHF area under Trading Accounts > Open Live Account, then access crypto instruments directly on your trading platform. Different account types may have different crypto instruments available. For specific account features and available instruments, please visit our website under Trading > Accounts or contact our Live Agents."
qa_1201,How do I open crypto account,"HFM doesn't offer separate crypto accounts. Instead, you can trade cryptocurrency CFDs through our regular trading accounts. To get started: create a Live or Demo trading account through your myHF area under Trading Accounts > Open Live Account, then access crypto instruments directly on your trading platform. Different account types may have different crypto instruments available. For specific account features and available instruments, please visit our website under Trading > Accounts or contact our Live Agents."
qa_1202,Creating crypto account,"To create a trading account, please log into your myHF area; on the left menu under **Trading Accounts** > **Open Live Account** or **Open Demo account**. In case you are using the HFM App, please log in to your myHF account, select **Menu** > **My Wallet** > **Live / Demo Accounts TAB** > **Open Trading Account**. Keep in mind that you will be required to create your own Trading Account Password."
qa_1203,How to create crypto trading account,"To create a trading account, please log into your myHF area; on the left menu under **Trading Accounts** > **Open Live Account** or **Open Demo account**. In case you are using the HFM App, please log in to your myHF account, select **Menu** > **My Wallet** > **Live / Demo Accounts TAB** > **Open Trading Account**. Keep in mind that you will be required to create your own Trading Account Password."
qa_1204,Opening cryptocurrency trading account,"HFM doesn't offer separate crypto accounts. Instead, you can trade cryptocurrency CFDs through our regular trading accounts. To get started: create a Live or Demo trading account through your myHF area under Trading Accounts > Open Live Account, then access crypto instruments directly on your trading platform. Different account types may have different crypto instruments available. For specific account features and available instruments, please visit our website under Trading > Accounts or contact our Live Agents."
qa_1205,How to open cryptocurrency account,"HFM doesn't offer separate crypto accounts. Instead, you can trade cryptocurrency CFDs through our regular trading accounts. To get started: create a Live or Demo trading account through your myHF area under Trading Accounts > Open Live Account, then access crypto instruments directly on your trading platform. Different account types may have different crypto instruments available. For specific account features and available instruments, please visit our website under Trading > Accounts or contact our Live Agents."
qa_1206,Where are crypto account options,"HFM doesn't offer separate crypto accounts. Instead, you can trade cryptocurrency CFDs through our regular trading accounts. To get started: create a Live or Demo trading account through your myHF area under Trading Accounts > Open Live Account, then access crypto instruments directly on your trading platform. Different account types may have different crypto instruments available. For specific account features and available instruments, please visit our website under Trading > Accounts or contact our Live Agents."
qa_1207,No crypto account options found,"HFM doesn't offer separate crypto accounts. Instead, you can trade cryptocurrency CFDs through our regular trading accounts. To get started: create a Live or Demo trading account through your myHF area under Trading Accounts > Open Live Account, then access crypto instruments directly on your trading platform. Different account types may have different crypto instruments available. For specific account features and available instruments, please visit our website under Trading > Accounts or contact our Live Agents."
qa_1208,MT5 not allowing trades,"If you're having trouble trading on MT5, please try these troubleshooting steps: Check your internet connection and restart the MT5 platform. Verify you're logged in with the correct trading account number and password. Ensure you have sufficient margin and available balance for trading. Check if your account is fully verified and activated. Confirm the trading instruments are visible in Market Watch (right-click Market Watch > Symbols > Show). If the issue persists, contact our execution team at tradingdesk@hfm.com or Live Agents for technical assistance."
qa_1209,MT5 won't allow trading,"If you're having trouble trading on MT5, please try these troubleshooting steps: Check your internet connection and restart the MT5 platform. Verify you're logged in with the correct trading account number and password. Ensure you have sufficient margin and available balance for trading. Check if your account is fully verified and activated. Confirm the trading instruments are visible in Market Watch (right-click Market Watch > Symbols > Show). If the issue persists, contact our execution team at tradingdesk@hfm.com or Live Agents for technical assistance."
qa_1210,Unable to execute trades MT5,"If you cannot execute trades on MT5, please try these troubleshooting steps: Check your internet connection and restart the MT5 platform. Verify you're logged in with the correct trading account number and password. Ensure you have sufficient margin and available balance for trading. Check if your account is fully verified and activated. Confirm the trading instruments are visible in Market Watch (right-click Market Watch > Symbols > Show). If the issue persists, contact our execution team at tradingdesk@hfm.com or Live Agents for technical assistance."
qa_1211,MT5 trade execution not working,"If you cannot execute trades on MT5, please try these troubleshooting steps: Check your internet connection and restart the MT5 platform. Verify you're logged in with the correct trading account number and password. Ensure you have sufficient margin and available balance for trading. Check if your account is fully verified and activated. Confirm the trading instruments are visible in Market Watch (right-click Market Watch > Symbols > Show). If the issue persists, contact our execution team at tradingdesk@hfm.com or Live Agents for technical assistance."
qa_1212,Having MT5 trading problems,"If you're experiencing MT5 trading issues, please try these troubleshooting steps: Check your internet connection and restart the MT5 platform. Verify you're logged in with the correct trading account number and password. Ensure you have sufficient margin and available balance for trading. Check if your account is fully verified and activated. Confirm the trading instruments are visible in Market Watch (right-click Market Watch > Symbols > Show). If the issue persists, contact our execution team at tradingdesk@hfm.com or Live Agents for technical assistance."
qa_1213,Issues with MT5 trading,"If you're experiencing MT5 trading issues, please try these troubleshooting steps: Check your internet connection and restart the MT5 platform. Verify you're logged in with the correct trading account number and password. Ensure you have sufficient margin and available balance for trading. Check if your account is fully verified and activated. Confirm the trading instruments are visible in Market Watch (right-click Market Watch > Symbols > Show). If the issue persists, contact our execution team at tradingdesk@hfm.com or Live Agents for technical assistance."
qa_1214,Trading disabled MT5 account,"If trading appears disabled on MT5, please try these troubleshooting steps: Check your internet connection and restart the MT5 platform. Verify you're logged in with the correct trading account number and password. Ensure you have sufficient margin and available balance for trading. Check if your account is fully verified and activated. Confirm the trading instruments are visible in Market Watch (right-click Market Watch > Symbols > Show). If the issue persists, contact our execution team at tradingdesk@hfm.com or Live Agents for technical assistance."
qa_1215,Why is trading disabled on MT5,"If trading appears disabled on MT5, please try these troubleshooting steps: Check your internet connection and restart the MT5 platform. Verify you're logged in with the correct trading account number and password. Ensure you have sufficient margin and available balance for trading. Check if your account is fully verified and activated. Confirm the trading instruments are visible in Market Watch (right-click Market Watch > Symbols > Show). If the issue persists, contact our execution team at tradingdesk@hfm.com or Live Agents for technical assistance."
qa_1216,Connect to customer service,"You can connect to a Live agent for immediate assistance. If you need help with specific requests like canceling a withdrawal or other account-related issues, a Live agent will be able to assist you directly."
qa_1217,Talk to customer service,"You can connect to a Live agent for immediate assistance. If you need help with specific requests like canceling a withdrawal or other account-related issues, a Live agent will be able to assist you directly."
qa_1218,Change bank account details,"To change your bank account details, please send an email from your registered email address to the contact email provided on our Contact Us page at https://www.hfm.com/int/en/contact-us. Include your request clearly and any required verification documents. For security and verification purposes, always use your registered email address when making such requests."
qa_1219,Update bank account information,"To change your bank account details, please send an email from your registered email address to the contact email provided on our Contact Us page at https://www.hfm.com/int/en/contact-us. Include your request clearly and any required verification documents. For security and verification purposes, always use your registered email address when making such requests."
qa_1220,Reverse account termination,"A terminated HFM account cannot be reinstated to normal status once it has been closed or archived. If you have archived a trading account, it cannot be reactivated. If your account was closed due to compliance or verification issues, you would need to contact support for specific guidance, but generally, once an account is terminated or closed, it cannot be reopened. If you need further assistance, please reach out to our support team directly."
qa_1221,Can terminated account be reversed,"A terminated HFM account cannot be reinstated to normal status once it has been closed or archived. If you have archived a trading account, it cannot be reactivated. If your account was closed due to compliance or verification issues, you would need to contact support for specific guidance, but generally, once an account is terminated or closed, it cannot be reopened. If you need further assistance, please reach out to our support team directly."
qa_1222,Account termination reason,"If your HFM account was terminated, it may be due to account closure initiated either by you or due to certain compliance or verification issues. To clarify the exact reason, please check if you have received any email notifications from us regarding the termination. If you wish to close your account yourself, you need to first withdraw all remaining funds and then send a confirmation email from your registered email address stating your request to close the account along with the reason. If you did not request closure, please contact our support team directly for detailed assistance."
qa_1223,Why HFM account terminated,"If your HFM account was terminated, it may be due to account closure initiated either by you or due to certain compliance or verification issues. To clarify the exact reason, please check if you have received any email notifications from us regarding the termination. If you wish to close your account yourself, you need to first withdraw all remaining funds and then send a confirmation email from your registered email address stating your request to close the account along with the reason. If you did not request closure, please contact our support team directly for detailed assistance."
qa_1224,Fund account with 10 USD,"Yes, you can start funding your account with $10. To do this, simply log in to your myHF area, click on Deposit from the left-hand menu, select your preferred payment method, and follow the instructions on the screen. If you are using the HFM App, tap on Menu, then Deposit at the bottom of the screen, and choose your preferred method to proceed."
qa_1225,Deposit 10 dollars minimum,"Yes, you can start funding your account with $10. To do this, simply log in to your myHF area, click on Deposit from the left-hand menu, select your preferred payment method, and follow the instructions on the screen. If you are using the HFM App, tap on Menu, then Deposit at the bottom of the screen, and choose your preferred method to proceed."
qa_1226,Cryptocurrency deposit canceled,"If you have not received the funds after a cryptocurrency deposit, please check if the transaction was successful. If it was successful but the funds are not in your myHF account, send a screenshot or confirmation of the transaction to deposit@hfm.com for further assistance. If you want to know about canceling a deposit, please note that once a deposit transaction is successful, it generally cannot be canceled. For immediate help, you can also connect to a Live Agent."
qa_1227,Was crypto deposit canceled,"If you have not received the funds after a cryptocurrency deposit, please check if the transaction was successful. If it was successful but the funds are not in your myHF account, send a screenshot or confirmation of the transaction to deposit@hfm.com for further assistance. If you want to know about canceling a deposit, please note that once a deposit transaction is successful, it generally cannot be canceled. For immediate help, you can also connect to a Live Agent."
qa_1228,NIN verification error,"If you are experiencing an error while adding your NIN for verification, please ensure that: Your NIN document is clear, valid, and in a supported format (PDF or JPG). The document is not expired and clearly shows your photo and details. The name on your NIN matches the name on your Proof of Address document. You can upload your documents directly through your myHF area or send them via email to backoffice@hfm.com for verification. If the error persists, please contact our support team for further assistance."
qa_1229,Error adding NIN for verification,"If you are experiencing an error while adding your NIN for verification, please ensure that: Your NIN document is clear, valid, and in a supported format (PDF or JPG). The document is not expired and clearly shows your photo and details. The name on your NIN matches the name on your Proof of Address document. You can upload your documents directly through your myHF area or send them via email to backoffice@hfm.com for verification. If the error persists, please contact our support team for further assistance."
qa_1230,Error uploading NIN,"If you are experiencing an error while adding your NIN for verification, please ensure that: Your NIN document is clear, valid, and in a supported format (PDF or JPG). The document is not expired and clearly shows your photo and details. The name on your NIN matches the name on your Proof of Address document. You can upload your documents directly through your myHF area or send them via email to backoffice@hfm.com for verification. If the error persists, please contact our support team for further assistance."
qa_1231,NIN upload not working,"If you are experiencing an error while adding your NIN for verification, please ensure that: Your NIN document is clear, valid, and in a supported format (PDF or JPG). The document is not expired and clearly shows your photo and details. The name on your NIN matches the name on your Proof of Address document. You can upload your documents directly through your myHF area or send them via email to backoffice@hfm.com for verification. If the error persists, please contact our support team for further assistance."
qa_1232,National ID upload issue,"If you are experiencing an error while adding your NIN for verification, please ensure that: Your NIN document is clear, valid, and in a supported format (PDF or JPG). The document is not expired and clearly shows your photo and details. The name on your NIN matches the name on your Proof of Address document. You can upload your documents directly through your myHF area or send them via email to backoffice@hfm.com for verification. If the error persists, please contact our support team for further assistance."
qa_1233,Cannot upload National ID card,"If you are experiencing an error while adding your NIN for verification, please ensure that: Your NIN document is clear, valid, and in a supported format (PDF or JPG). The document is not expired and clearly shows your photo and details. The name on your NIN matches the name on your Proof of Address document. You can upload your documents directly through your myHF area or send them via email to backoffice@hfm.com for verification. If the error persists, please contact our support team for further assistance."
qa_1234,NIN verification problem,"If you are experiencing an error while adding your NIN for verification, please ensure that: Your NIN document is clear, valid, and in a supported format (PDF or JPG). The document is not expired and clearly shows your photo and details. The name on your NIN matches the name on your Proof of Address document. You can upload your documents directly through your myHF area or send them via email to backoffice@hfm.com for verification. If the error persists, please contact our support team for further assistance."
qa_1235,Issue with NIN verification,"If you are experiencing an error while adding your NIN for verification, please ensure that: Your NIN document is clear, valid, and in a supported format (PDF or JPG). The document is not expired and clearly shows your photo and details. The name on your NIN matches the name on your Proof of Address document. You can upload your documents directly through your myHF area or send them via email to backoffice@hfm.com for verification. If the error persists, please contact our support team for further assistance."
qa_1236,Lost two-factor authentication,"If you have lost access to your two-factor authentication (2FA), please contact our support team for assistance. To verify your identity and recover your account, you may need to provide identification documents and confirm your registered details. You can reach out by sending an email from your registered email address to the contact email provided on our Contact Us page at https://www.hfm.com/int/en/contact-us. Include your request and any relevant information to help us verify your identity. This process ensures your account security while restoring your access."
qa_1237,Lost 2FA access,"If you have lost access to your two-factor authentication (2FA), please contact our support team for assistance. To verify your identity and recover your account, you may need to provide identification documents and confirm your registered details. You can reach out by sending an email from your registered email address to the contact email provided on our Contact Us page at https://www.hfm.com/int/en/contact-us. Include your request and any relevant information to help us verify your identity. This process ensures your account security while restoring your access."
